0,1050,1040.51,1243.31,2.98584,241.334,0,244.32
0,1056,1054.52,826.332,3.44446,241.97,0,240.943
0,1062,1057.01,1196.49,-6.89293,240.93,0,234.037
0,1068,1049.69,915.985,16.4784,243.127,0,236.733
0,1074,1074.27,867.142,24.022,245.578,0,262.891
0,1080,1057.03,959.602,15.2765,247.615,0,255.329
0,1086,1072.44,1342.54,11.8505,250.103,0,261.953
0,1092,1093.9,1329.74,-1.71101,249.874,0,255.599
0,1098,1089.63,1313.73,7.5342,253.235,0,260.769
0,1104,1092.55,909.576,4.90243,253.888,0,263.841
0,1110,1114.01,1103.25,-9.00461,254.931,0,246.636
0,1116,1118.13,925.179,-2.65496,253.601,0,250.946
0,1122,1118.95,1306.14,-4.05341,253.06,0,249.007
0,1128,1135.82,1012.01,-12.4373,251.402,0,220.149
0,1134,1158.64,1311.34,-2.40007,247.405,0,245.005
0,1140,1136.41,1039.22,-2.17101,245.244,0,251.212
0,1146,1133.37,1351.75,-15.4457,243.184,0,227.739
0,1152,1141.36,1005.61,4.17502,243.741,0,227.384
0,1158,1145.15,1293.74,0.879126,242.756,0,243.635
0,1164,1172.04,1218.1,-12.6364,242.549,0,253.636
0,1170,1175.8,1290.12,-5.21543,241.854,0,245.903
0,1176,1166.74,1018.01,3.43455,243.18,0,246.614
0,1182,1180.99,1150.07,16.2814,244.752,0,261.033
0,1188,1163.91,1350.15,2.65946,245.9,0,251.848
0,1194,1181.39,1392.56,8.73105,247.064,0,258.541
0,1200,1182.75,973.61,9.90593,249.735,0,259.641
0,1206,1199.26,1055.23,0.667639,249.824,0,251.286
0,1212,1181.06,866.364,27.8452,253.709,0,253.573
0,1218,1212.13,1466.6,12.2225,255.322,0,267.545
0,1224,1195.25,1026.43,6.43217,258.91,0,295.722
0,1230,1209.18,1471.41,18.7376,265.739,0,269.017
0,1236,1226.79,1231.29,25.0951,269.471,0,294.566
0,1242,1239.8,1440.99,-3.4196,272.719,0,269.749
0,1248,1244.91,1123.27,19.4057,274.957,0,294.363
0,1254,1226.44,1123.27,0.235547,274.988,0,275.224
0,1260,1230.88,1022.82,20.8136,277.763,0,265.113
0,1266,1272.4,1483.82,13.3592,278.056,0,291.415
0,1272,1253.76,1205.3,-8.79214,278.353,0,269.561
0,1278,1273.16,1211.3,4.36124,278.934,0,246.647
0,1284,1309.66,1116.85,-1.87361,274.886,0,245.848
0,1290,1289.17,1118.87,-4.64843,269.064,0,237.003
0,1296,1321.43,1445.39,-6.52236,264.422,0,257.9
0,1302,1307.24,1199.3,-10.117,263.073,0,261.778
0,1308,1322.85,1328.15,-13.3631,261.139,0,280.015
0,1314,1289.5,992.004,16.6554,263.36,0,280.015
0,1320,1322.71,1645.48,6.68123,263.206,0,269.887
0,1326,1317.3,1502.62,2.43325,265.943,0,284.035
0,1332,1297.34,1366.95,2.56685,270.445,0,273.011
0,1338,1309.22,1152.48,25.8995,273.898,0,286.095
0,1344,1326.04,1416.17,-1.56138,275.125,0,296.714
0,1350,1322.84,1100.46,2.21111,277.959,0,280.17
0,1356,1343.7,1134.86,11.0706,279.435,0,290.506
0,1362,1357.99,1611.47,3.61494,282.028,0,297.855
0,1368,1377.72,1500.63,-8.74633,280.861,0,295.262
0,1374,1358.98,1138.06,13.5227,284.359,0,287.523
0,1380,1375.61,1113.25,3.94882,285.258,0,289.206
0,1386,1395.72,1678.68,3.99309,283.904,0,287.897
0,1392,1384.3,1627.88,-2.8125,284.258,0,282.794
0,1398,1396.84,1133.24,1.04227,284.397,0,285.439
0,1403.76,1401.43,1631.07,-3.08639,282.789,0,273.815
0,1409.02,1412.6,1301.73,-14.2522,280.459,0,258.928
0,1413.79,1430.13,1571.04,-18.9978,275.361,0,256.127
0,1418.05,1438.39,1181.7,-18.3115,272.92,0,254.608
0,1421.81,1432.01,1595.43,-22.4918,268.245,0,275.261
0,1425.07,1414.93,1578.26,-2.00984,268.802,0,251.978
0,1427.83,1441.56,1190.89,14.2553,268.724,0,282.979
0,1430.09,1426.86,1621.86,0.873962,268.822,0,268.689
0,1431.85,1433.33,1699.51,-1.33517,269.896,0,279.286
0,1433.11,1421.42,1139.25,9.3899,269.896,0,271.438
0,1433.87,1431.6,1136.86,11.4512,271.604,0,283.056
0,1434.13,1427.59,1659.1,5.88757,272.389,0,285.953
0,1433.9,1448.92,1601.85,-13.3093,271.443,0,265.683
0,1433.16,1436.61,1280.12,-3.10496,271.029,0,230.728
0,1431.92,1472.67,1738.31,-18.943,263.762,0,244.819
0,1430.18,1470.07,1665.08,-35.9033,254.02,0,216.862
0,1427.94,1471.47,1357.74,-23.157,250.932,0,227.775
0,1425.2,1487.69,1717.51,-56.2384,243.434,0,208.393
0,1421.96,1459.56,1641.88,-63.3384,230.866,0,184
0,1418.22,1470.2,1197.71,-46.7833,212.379,0,159.255
0,1413.98,1470.31,1225.69,-51.7387,199.231,0,147.492
0,1409.25,1447.9,1385.36,-40.078,189.249,0,149.171
0,1404.01,1459.88,1271.3,-48.8915,176.653,0,140.916
0,1398.27,1439.04,1398.16,-40.0939,167.103,0,127.009
0,1392.27,1460.74,1645.46,-30.5413,148.767,0,98.0085
0,1386.27,1448.67,1626.27,-25.1813,145.409,0,120.228
0,1380.27,1426.2,1581.85,-41.3352,133.45,0,85.0883
0,1374.27,1398.96,1236.89,-22.2247,130.486,0,103.083
0,1368.27,1400.67,1653.49,-23.7605,124.095,0,82.578
0,1362.27,1421.87,1597.46,-53.6439,112.058,0,98.3864
0,1356.27,1375.67,1173.68,-34.658,105.828,0,85.1109
0,1350.27,1392.82,1551.85,-38.2939,98.2851,0,89.9827
0,1344.27,1358.41,1583.45,-33.4712,92.8455,0,59.3743
0,1338.27,1353.58,1232.93,-13.7786,87.8527,0,68.0101
0,1332.27,1357.72,1508.61,-10.4835,84.1205,0,73.637
0,1326.27,1366.46,1599.85,-36.172,79.2975,0,50.7651
0,1320.27,1354.24,1564.64,-24.2543,72.7069,0,62.751
0,1314.27,1330.03,1471.02,-5.83341,70.7578,0,64.9075
0,1308.27,1320.01,1179.69,-5.16204,69.3984,0,64.3648
0,1302.27,1317.44,1222.09,-13.6571,67.5774,0,57.8879
0,1296.27,1307.49,1433.79,-0.797388,64.9842,0,64.1868
0,1290.27,1285.32,1062.84,4.45408,65.5781,0,63.7239
0,1284.27,1292.09,1052.86,20.448,68.0863,0,70.7035
0,1278.27,1253.39,1176.88,22.388,72.219,0,78.5167
0,1272.27,1271.27,1379.76,18.0847,74.6303,0,92.715
0,1266.27,1258.24,1127.67,7.22428,75.5935,0,81.2139
0,1260.27,1254.33,1079.22,4.40321,77.5542,0,91.2917
0,1254.27,1246.8,1072.05,12.1213,79.7482,0,84.0818
0,1248.27,1249.46,1042.85,1.62202,79.9644,0,81.5865
0,1242.27,1244,1394.96,-0.416821,79.7009,0,68.9128
0,1236.27,1252.85,1071.64,-16.4725,76.2354,0,59.7629
0,1230.27,1249.15,1361.36,-16.9922,73.9697,0,52.0044
0,1224.27,1251.81,1058.44,-5.67751,70.5021,0,49.4793
0,1218.27,1244.88,1420.58,3.96013,68.5569,0,72.517
0,1212.27,1231.5,1352.14,-11.9021,67.204,0,68.9595
0,1206.27,1213.11,1130.46,-6.15146,66.3838,0,80.9293
0,1200.27,1212.38,1362.15,-10.8999,66.6417,0,82.6282
0,1194.27,1184.6,988.419,14.1057,67.3389,0,58.4621
0,1188.27,1164.93,1002.41,21.0027,70.1393,0,91.1419
0,1182.27,1181.73,1332.96,26.8728,74.5072,0,94.9549
0,1176.27,1162.22,1361.76,18.0421,77.7186,0,83.7618
