983.251	614.647	9000	-855.736	0.332083	-0.00442848	0.0368604	-0.0412889	0.327655	0	1.38512	0	0	0	-0.0537619	-0.0415536	-0.0122083	-0.0537619	0	1229.29
1001.25	1128.48	9000	13408.9	0.335417	-0.0520641	-0.0127224	-0.0393416	0.283353	0	0.099537	0	0	0	-0.0224579	-0.00298611	-0.0194718	-0.0224579	993.645	1263.31
1019.25	611.004	9000	35454.7	0.33875	-0.00562383	0.0408247	-0.0464485	0.333126	0	-0.435768	0	0	0	-0.00500694	0.013073	-0.01808	-0.00500694	0	1222.01
1037.2	1064.1	8839.98	13796.8	0.339407	-0.0455604	-0.0026901	-0.0428703	0.293846	0	-0.265492	0	0	0	-0.00810722	0.00796477	-0.016072	-0.00810722	937.767	1190.43
1054.4	550.266	8359.98	1739.58	0.334592	0.00299845	0.0504131	-0.0474147	0.33759	0	-0.267621	0	0	0	-0.00651427	0.00802862	-0.0145429	-0.00651427	0	1100.53
1070.64	1041.01	7879.98	-5007.28	0.329599	-0.0388302	0.00296256	-0.0417928	0.290769	0	-0.19951	0	0	0	-0.00700294	0.00598531	-0.0129882	-0.00700294	947.472	1134.55
1085.92	536.903	7399.98	-1506.96	0.324429	0.00934497	0.0549014	-0.0455564	0.333774	0	-0.0696748	0	0	0	-0.00985738	0.00209024	-0.0119476	-0.00985738	0	1073.81
1100.24	552.696	6919.98	2386.01	0.319081	0.0103021	0.0547541	-0.044452	0.329383	0	0.0910232	0	0	0	-0.0142762	-0.0027307	-0.0115455	-0.0142762	0	1105.39
1113.6	1088.39	6439.98	2864.85	0.313555	-0.0363427	0.00252031	-0.038863	0.277212	0	0.126143	0	0	0	-0.0166933	-0.00378428	-0.012909	-0.0166933	1056.81	1119.98
1126	547.836	5959.98	11622.8	0.307851	0.0141514	0.0578161	-0.0436647	0.322002	0	-1.91291	0	0	0	0.0467578	0.0573874	-0.0106296	0.0467578	0	1095.67
1137.44	1090.82	5479.97	9645.23	0.301969	-0.0332607	0.00466169	-0.0379224	0.268709	0	-0.755036	0	0	0	0.0230647	0.0226511	0.000413646	0.0230647	1071.39	1110.25
1147.92	541.763	4999.97	12944.4	0.29591	0.0185163	0.0606154	-0.0420991	0.314427	0	-0.286777	0	0	0	0.0111718	0.0086033	0.00256851	0.0111718	0	1083.53
1157.44	1078.67	4519.97	13183.9	0.289673	-0.02742	0.00787628	-0.0352963	0.262253	0	-2.51633	0	0	0	0.0835719	0.0754899	0.00808207	0.0835719	1051.95	1105.4
1166	522.331	4039.97	2352.49	0.283258	0.026183	0.0643666	-0.0381836	0.309441	0	-1.9906	0	0	0	0.0833291	0.059718	0.0236111	0.0833291	0	1044.66
1173.6	1067.73	3559.97	3204.83	0.276666	-0.0196894	0.0105863	-0.0302757	0.256976	0	-1.66601	0	0	0	0.0843953	0.0499804	0.0344149	0.0843953	1027.65	1107.82
1180.24	535.69	3079.97	-3551.61	0.269895	0.0318604	0.0644547	-0.0325943	0.301756	0	-2.36414	0	0	0	0.115699	0.0709243	0.0447749	0.115699	0	1071.38
1185.92	570.923	2599.97	8630.09	0.262947	0.0320957	0.0614994	-0.0294037	0.295043	0	-4.06691	0	0	0	0.183844	0.122007	0.0618364	0.183844	0	1141.85
1190.64	1077.45	2119.97	-2469.43	0.255821	-0.0108746	0.0113183	-0.022193	0.244946	0	3.40289	0	0	0	-0.0202868	-0.102087	0.0818	-0.0202868	947.479	1207.43
1194.4	624.367	1639.97	6844.02	0.248517	0.0809208	0.057003	0.0239178	0.329438	0	2.14923	0	0	0	-0.000189066	-0.064477	0.064288	-0.000189066	0	1248.73
1197.2	1139.41	1159.97	6987.67	0.241036	-0.0125782	0.00577888	-0.0183571	0.228458	0	-2.90583	0	0	0	0.138932	0.087175	0.0517565	0.138932	986.351	1292.47
1199.04	665.665	679.965	3037.24	0.233377	0.0310566	0.0533372	-0.0222806	0.264433	0	-2.37372	0	0	0	0.140378	0.0712117	0.069166	0.140378	0	1331.33
1199.92	1180.71	199.964	1481.01	0.22554	-0.0147884	0.00192108	-0.0167094	0.210751	0	-3.04631	0	0	0	0.17453	0.0913894	0.0831401	0.17453	993.637	1367.77
1200	642.586	0	5934.22	0.222222	0.0349711	0.0557414	-0.0207703	0.257193	0	1.54263	0	0	0	0.0411106	-0.0462788	0.0873894	0.0411106	0	1285.17
1200	1141.84	0	12039.4	0.222222	-0.008738	0.00581582	-0.0145538	0.213484	0	-1.17434	0	0	0	0.120583	0.0352302	0.0853523	0.120583	937.767	1345.92
1200	611.004	0	8984.43	0.222222	0.0418042	0.0588996	-0.0170954	0.264026	0	1.25635	0	0	0	0.0516014	-0.0376905	0.0892919	0.0516014	0	1222.01
1200	592.781	0	3990.13	0.222222	0.0468304	0.0607219	-0.0138915	0.269053	0	2.21628	0	0	0	0.0132188	-0.0664884	0.0797073	0.0132188	0	1185.56
1200	1015.51	0	1648.6	0.222222	0.0122191	0.0184486	-0.00622946	0.234441	0	2.19819	0	0	0	0.000352152	-0.0659457	0.0662978	0.000352152	879.463	1151.57
1200	558.769	0	-1358.52	0.222222	0.0575262	0.0641231	-0.00659683	0.279748	0	2.14072	0	0	0	-0.0109884	-0.0642216	0.0532332	-0.0109884	0	1117.54
1200	1003.36	0	2994.14	0.222222	0.0211547	0.0196643	0.00149035	0.243377	0	2.15136	0	0	0	-0.0240786	-0.0645409	0.0404623	-0.0240786	886.742	1119.97
1200	542.976	0	9152.03	0.222222	0.0668132	0.0657024	0.00111088	0.289035	0	1.80868	0	0	0	-0.0264382	-0.0542605	0.0278223	-0.0264382	0	1085.95
1200	988.785	0	9333.99	0.222222	0.0309755	0.0211215	0.009854	0.253198	0	1.77463	0	0	0	-0.0359717	-0.0532388	0.0172671	-0.0359717	889.175	1088.39
1200	510.185	0	1500.16	0.222222	0.0790269	0.0689815	0.0100454	0.301249	0	1.69268	0	0	0	-0.0441771	-0.0507805	0.0066034	-0.0441771	0	1020.37
1200	976.635	0	336.577	0.222222	0.0418296	0.0223365	0.0194931	0.264052	0	1.63415	0	0	0	-0.0524239	-0.0490245	-0.00339944	-0.0524239	908.607	1044.66
1200	511.391	0	2386.01	0.222222	0.0884118	0.0688609	0.0195509	0.310634	0	1.66927	0	0	0	-0.063375	-0.0500781	-0.0132969	-0.063375	0	1022.78
1200	518.692	0	2596.7	0.222222	0.0917725	0.0681308	0.0236418	0.313995	0	2.76116	0	0	0	-0.107421	-0.0828349	-0.0245864	-0.107421	0	1037.38
1200	1062.88	0	863.301	0.222222	0.0455257	0.0137119	0.0318139	0.267748	0	2.36634	0	0	0	-0.113274	-0.0709901	-0.0422836	-0.113274	1054.38	1071.38
1200	524.757	0	10828	0.222222	0.0969422	0.0675243	0.0294179	0.319164	0	-0.995551	0	0	0	-0.0210726	0.0298665	-0.0509392	-0.0210726	0	1049.51
1200	1065.31	0	8907.82	0.222222	0.0506464	0.0134692	0.0371772	0.272869	0	-0.521971	0	0	0	-0.0285405	0.0156591	-0.0441996	-0.0285405	1078.67	1051.94
1200	511.391	0	9372.29	0.222222	0.103314	0.0688609	0.0344533	0.325536	0	0.52097	0	0	0	-0.0598353	-0.0156291	-0.0442062	-0.0598353	0	1022.78
1200	1098.11	0	6604.6	0.222222	0.0527541	0.0101894	0.0425647	0.274976	0	-0.954046	0	0	0	-0.0162427	0.0286214	-0.0448641	-0.0162427	1144.27	1051.94
1200	506.538	0	2342.92	0.222222	0.108373	0.0693462	0.039027	0.330595	0	-0.833789	0	0	0	-0.0133056	0.0250137	-0.0383193	-0.0133056	0	1013.08
1200	1135.76	0	4234.34	0.222222	0.0534534	0.00642426	0.0470291	0.275676	0	0.0463257	0	0	0	-0.0362356	-0.00138977	-0.0348458	-0.0362356	1219.57	1051.94
1200	502.892	0	18221.3	0.222222	0.112425	0.0697109	0.042714	0.334647	0	-1.6724	0	0	0	0.0152174	0.0501719	-0.0349546	0.0152174	0	1005.78
1200	500.458	0	5551.15	0.222222	0.115046	0.0699542	0.0450919	0.337268	0	-2.67064	0	0	0	0.0592442	0.0801192	-0.0208751	0.0592442	0	1000.92
1200	1090.81	0	1437.91	0.222222	0.0642557	0.0109187	0.053337	0.286478	0	-1.51596	0	0	0	0.0380638	0.0454787	-0.00741493	0.0380638	1166.12	1015.5
1200	515.038	0	1581.56	0.222222	0.118563	0.0684962	0.0500665	0.340785	0	-1.67559	0	0	0	0.0520858	0.0502677	0.00181809	0.0520858	0	1030.08
1200	1115.11	0	-4499.71	0.222222	0.0660715	0.00848877	0.0575828	0.288294	0	-1.89056	0	0	0	0.0689589	0.0567169	0.012242	0.0689589	1173.4	1056.82
1200	556.343	0	-4284.23	0.222222	0.117536	0.0643657	0.0531705	0.339758	0	-1.931	0	0	0	0.0814102	0.0579301	0.02348	0.0814102	0	1112.69
1200	1231.73	0	4583.89	0.222222	0.0565422	-0.00317275	0.0597149	0.278764	0	-2.48547	0	0	0	0.110588	0.074564	0.0360238	0.110588	1241.44	1222.02
1200	626.793	0	3726.77	0.222222	0.1104	0.0573207	0.0530796	0.332623	0	-3.68378	0	0	0	0.163493	0.110514	0.05298	0.163493	0	1253.59
1200	1315.54	0	1682.12	0.222222	0.0467214	-0.0115544	0.0582758	0.268944	0	-3.87428	0	0	0	0.191796	0.116228	0.0755679	0.191796	1251.16	1379.93
1200	691.17	0	6973.3	0.222222	0.101041	0.050883	0.0501585	0.323264	0	-1.01577	0	0	0	0.127243	0.0304731	0.0967703	0.127243	0	1382.34
1200	711.83	0	9410.6	0.222222	0.0971263	0.048817	0.0483093	0.319349	0	-1.05515	0	0	0	0.132821	0.0316544	0.101166	0.132821	0	1423.66
1200	1321.62	0	3698.04	0.222222	0.0396309	-0.0121617	0.0517926	0.261853	0	-2.31625	0	0	0	0.178597	0.0694876	0.10911	0.178597	1166.14	1477.1
1200	742.195	0	11062.6	0.222222	0.128266	0.0457805	0.0824857	0.350488	0	-0.403842	0	0	0	0.133034	0.0121152	0.120919	0.133034	0	1484.39
1200	1320.4	0	8074.64	0.222222	0.0347904	-0.0120404	0.0468308	0.257013	0	0.581631	0	0	0	0.103381	-0.0174489	0.12083	0.103381	1146.7	1494.11
1200	1337.4	0	6681.21	0.222222	0.0307433	-0.0137402	0.0444835	0.252965	0	-0.23463	0	0	0	0.126281	0.00703889	0.119243	0.126281	1158.83	1515.98
1200	1351.98	0	6125.76	0.222222	0.0266708	-0.0151982	0.041869	0.248893	0	0.783834	0	0	0	0.0958551	-0.023515	0.11937	0.0958551	1170.99	1532.97
1200	736.122	0	2237.57	0.222222	0.0800302	0.0463878	0.0336424	0.302252	0	2.19712	0	0	0	0.0459949	-0.0659137	0.111909	0.0459949	0	1472.24
1200	1347.12	0	-8229.88	0.222222	0.0225229	-0.0147122	0.0372352	0.244745	0	1.82145	0	0	0	0.0443121	-0.0546436	0.0989558	0.0443121	1156.42	1537.83
1200	744.629	0	4038.01	0.222222	0.0747765	0.0455371	0.0292394	0.296999	0	0.988165	0	0	0	0.0596304	-0.0296449	0.0892754	0.0596304	0	1489.26
1200	764.053	0	1931.12	0.222222	0.0705717	0.0435947	0.026977	0.292794	0	1.23719	0	0	0	0.0463615	-0.0371158	0.0834773	0.0463615	0	1528.11
1200	1322.82	0	9693.12	0.222222	0.0175101	-0.0122823	0.0297923	0.239732	0	3.39331	0	0	0	-0.0281781	-0.101799	0.0736213	-0.0281781	1153.98	1491.67
1200	728.828	0	1016.53	0.222222	0.0691566	0.0471172	0.0220395	0.291379	0	3.76686	0	0	0	-0.061347	-0.113006	0.0516587	-0.061347	0	1457.66
1200	1294.88	0	5876.76	0.222222	0.0158766	-0.00948837	0.025365	0.238099	0	2.73669	0	0	0	-0.0516542	-0.0821006	0.0304464	-0.0516542	1139.39	1450.38
1200	703.323	0	-3058.4	0.222222	0.0676321	0.0496677	0.0179644	0.289854	0	3.24645	0	0	0	-0.0833545	-0.0973935	0.014039	-0.0833545	0	1406.65
1200	1325.26	0	2108.29	0.222222	0.00944445	-0.0125256	0.0219701	0.231667	0	3.77324	0	0	0	-0.119825	-0.113197	-0.00662737	-0.119825	1202.58	1447.94
1200	694.824	0	2405.17	0.222222	0.0642369	0.0505176	0.0137193	0.286459	0	4.31387	0	0	0	-0.159334	-0.129416	-0.0299181	-0.159334	0	1389.65
1200	1348.33	0	4114.63	0.222222	0.00285575	-0.0148328	0.0176885	0.225078	0	3.80198	0	0	0	-0.169877	-0.114059	-0.0558173	-0.169877	1277.88	1418.78
1200	646.225	0	11302	0.222222	0.0644873	0.0553775	0.00910978	0.28671	0	0.93389	0	0	0	-0.102677	-0.0280167	-0.0746607	-0.102677	0	1292.45
1200	645.019	0	3305.39	0.222222	0.0630866	0.0554981	0.00758854	0.285309	0	0.535869	0	0	0	-0.0951907	-0.0160761	-0.0791147	-0.0951907	0	1290.04
1200	1254.81	0	8768.96	0.222222	0.00673228	-0.00548142	0.0122137	0.228955	0	-0.306997	0	0	0	-0.0726443	0.00920991	-0.0818542	-0.0726443	1251.16	1258.47
1200	601.295	0	1715.64	0.222222	0.0651695	0.0598705	0.00529909	0.287392	0	-1.43188	0	0	0	-0.0343866	0.0429565	-0.0773431	-0.0343866	0	1202.59
